Sobel;
115.274;
97.3296;
120.217;
138.68;
955.823;
98.0769;
100.524;
100.117;
115.779;
125.017;
114.507;
119.133;
101.048;
83.3424;
173.695;
147.93;
186.793;
113.319;
122.397;
118.232;
130.219;
124.589;
890.676;
127.648;
149.827;
115.139;
98.5169;
193.524;
133.57;
111.212;
119.772;
116.441;
121.66;
119.987;
118.542;
116.403;
103.331;
116.954;
114.061;
120.292;
123.444;
825.318;
146.52;
133.029;
240.675;
115.979;
190.203;
178.533;
100.086;
108.002;
113.611;
118.493;
121.704;
134.004;
125.24;
116.554;
120.109;
116.68;
121.859;
94.5239;
175.164;
111.153;
115.748;
124.53;
123.073;
118.002;
293.87;
142.561;
116.925;
91.7093;
109.067;
132.438;
122.18;
134.27;
119.378;
113.325;
121.616;
162.684;
107.271;
142.591;
110.784;
116.332;
121.549;
179.243;
136.829;
181.811;
117.853;
115.375;
400.265;
125.022;
125.929;
115.908;
121.103;
108.346;
115.356;
119.098;
165.035;
120.624;
381.882;
150.523;
111.332;
204.872;
163.577;
192.449;
162.063;
990.791;
146.715;
145.764;
106.915;
160.494;
191.809;
110.051;
105.239;
117.911;
177.28;
119.89;
139.701;
125.168;
117.359;
131.774;
73.9609;
108.684;
187.997;
125.534;
423.005;
122.439;
108.897;
165.637;
107.357;
110.092;
104.868;
113.902;
112.741;
122.138;
122.948;
133.515;
123.122;
125.526;
110.497;
127.426;
126.323;
119.065;
115.688;
136.488;
120.507;
118.644;
117.436;
116.638;
296.88;
123.754;
118.945;
124.844;
115.656;
119.001;
118.963;
115.561;
118.446;
119.83;
121.056;
130.535;
117.926;
121.081;
165.774;
88.6626;
166.147;
162.337;
119.867;
363.686;
120.163;
151.857;
531.254;
128.354;
180.75;
121.409;
115.067;
134.81;
172.142;
129.92;
117.631;
120.528;
156.907;
290.575;
111.093;
108.854;
100.724;
115.046;
172.319;
113.27;
109.119;
90.2756;
160.756;
98.6116;
923.524;
111.672;
116.26;
110.112;
101.43;
162.027;
173.166;
188.273;
116.58;
114.8;
121.21;
119.579;
120.713;
124.986;
121.6;
117.992;
188.469;
117.678;
767.825;
172.363;
152.28;
124.471;
155.326;
181.485;
248.55;
480.238;
114.966;
122.833;
279.397;
119.838;
119.837;
443.215;
119.759;
118.22;
121.248;
118.214;
181.476;
114.257;
306.032;
108.769;
171.681;
115.993;
117.687;
110.863;
101.854;
116.104;
118.707;
114.748;
107.872;
411.281;
160.712;
164.554;
103.679;
167.026;
120.486;
119.643;
132.32;
115.314;
155.326;
121.617;
504323;
