Sobel;
284.189;
173.603;
289.176;
266.676;
281.276;
173.756;
299.62;
182.517;
169.492;
183.681;
216.077;
183.186;
594.57;
174.658;
299.24;
271.615;
176.605;
322.94;
174.641;
277.002;
273.908;
183.581;
235.69;
243.04;
195.683;
216.355;
217.604;
200.956;
184.142;
196.349;
166.374;
212.224;
174.593;
209.066;
262.656;
165.779;
188.507;
165.036;
623.354;
200.492;
268.851;
181.23;
269.876;
298.614;
166.368;
284.409;
297.894;
252.774;
164.028;
331.295;
176.613;
216.452;
171.825;
216.168;
188.205;
277.197;
169.361;
279.648;
197.624;
174.579;
294.072;
172.486;
217.986;
178.488;
202.671;
171.804;
321649;
